,id_EXIST,lang,tweet,number_annotators,annotators,gender_annotators,age_annotators,ethnicities_annotators,study_levels_annotators,countries_annotators,labels_task1,split,labels_list,majority_label,label
313,100843,es,"Que necesario es desconectar, eh! En estos días me he enamorado de una nueva ciudad, de su ambiente, su gente y un poquito más si cabe de la señorita @palo1422. Siempre disfruto de todo como una niña pequeña, me encanta saborear cada segundo! Un beso y feliz día a día a tod@s! ❤️ https://t.co/niWOEpJibu",6,"['Annotator_331', 'Annotator_332', 'Annotator_333', 'Annotator_334', 'Annotator_335', 'Annotator_336']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'High school degree or equivalent']","['Portugal', 'Portugal', 'Mexico', 'Spain', 'Portugal', 'Mexico']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
314,102714,es,@PaolaBerlin Sale gratis hablar tonterías. El país necesita un hombre de convicción y hay uno solo: JAK.,6,"['Annotator_103', 'Annotator_104', 'Annotator_105', 'Annotator_106', 'Annotator_107', 'Annotator_108']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Less than high school diploma']","['Mexico', 'Spain', 'Italy', 'Spain', 'United Kingdom', 'Chile']","['YES', 'NO', 'YES', 'NO', 'YES', 'YES']",TRAIN_ES,"['YES', 'NO', 'YES', 'NO', 'YES', 'YES']",YES,1
315,100656,es,"Cuchame nena, yo estoy de tu lado. Pasa que vos no entendés. Hay brecha salarial de género porque las mujeres *eligen* cobrar menos para competir con los varones que son más productivos, ves? Qué maestro Gary Becker jaja https://t.co/CpCM5HF9Ln",6,"['Annotator_43', 'Annotator_44', 'Annotator_45', 'Annotator_46', 'Annotator_47', 'Annotator_48']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent', 'High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Spain', 'Portugal', 'United Kingdom', 'Spain', 'Portugal']","['YES', 'YES', 'YES', 'NO', 'YES', 'NO']",TRAIN_ES,"['YES', 'YES', 'YES', 'NO', 'YES', 'NO']",YES,1
316,101698,es,Subi una foto en culo y mi vieja me censuró. Dos mensajes y me domó.Instagram red social de débiles. https://t.co/kiScELXlct,6,"['Annotator_337', 'Annotator_338', 'Annotator_339', 'Annotator_340', 'Annotator_341', 'Annotator_342']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Mexico', 'Mexico', 'Venezuela', 'Spain', 'Mexico']","['NO', 'YES', 'NO', 'YES', 'NO', 'YES']",TRAIN_ES,"['NO', 'YES', 'NO', 'YES', 'NO', 'YES']",NO,0
317,102417,es,"@rioboo @IbaiLlanos Insultar a #DaVinci merece un Bloqueo, nunca me imaginé leer esto en los comentarios de #ibai",6,"['Annotator_151', 'Annotator_152', 'Annotator_153', 'Annotator_154', 'Annotator_155', 'Annotator_156']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Master’s degree', 'Master’s degree', 'Doctorate', 'High school degree or equivalent', 'High school degree or equivalent']","['United States', 'Portugal', 'Spain', 'Spain', 'Spain', 'Chile']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
318,100603,es,El 30/9 participaré en esta Jornada organizada por @closingap y @cemad_es en colaboración con el Consejo General de Economistas en la que analizaremos el impacto económico de la brecha de género y el potencial del talento femenino para la recuperación https://t.co/h239chAJ3D,6,"['Annotator_331', 'Annotator_332', 'Annotator_333', 'Annotator_334', 'Annotator_335', 'Annotator_336']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'High school degree or equivalent']","['Portugal', 'Portugal', 'Mexico', 'Spain', 'Portugal', 'Mexico']","['NO', 'NO', 'NO', 'YES', 'YES', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'YES', 'YES', 'NO']",NO,0
319,100195,es,#SHEINWomensDay ¡Haz clic en las cajas para ganar puntos y cupones! https://t.co/GBHusKQYRw,6,"['Annotator_115', 'Annotator_116', 'Annotator_117', 'Annotator_118', 'Annotator_119', 'Annotator_120']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Poland', 'Mexico', 'Chile', 'Italy', 'United Kingdom', 'Spain']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'YES', 'NO', 'NO']",NO,0
320,101843,es,"Lo más triste de Twitter es meterse a un tweet donde se mencionen las palabras ""heterofobia"", ""racismo inverso"" y ""hembrismo"" jajaja",6,"['Annotator_373', 'Annotator_374', 'Annotator_375', 'Annotator_376', 'Annotator_377', 'Annotator_378']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Master’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Mexico', 'Mexico', 'Mexico', 'Spain', 'Mexico', 'Spain']","['NO', 'YES', 'YES', 'NO', 'YES', 'NO']",TRAIN_ES,"['NO', 'YES', 'YES', 'NO', 'YES', 'NO']",NO,0
321,103655,es,"que envidia me dan las dos zorras estas, yo debería estar igual que ellas, y no así de echa mierda",6,"['Annotator_295', 'Annotator_296', 'Annotator_297', 'Annotator_298', 'Annotator_299', 'Annotator_300']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Portugal', 'Spain', 'Portugal', 'Italy', 'Mexico']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']",TRAIN_ES,"['YES', 'YES', 'YES', 'NO', 'YES', 'YES']",YES,1
322,100030,es,"@Quora Is a great example of this, they don't care if I have being supplanted, harassed or else, even with evidence the problem was me. Por supuesto en Quora español. Hay 1 tipo con cientos de cuentas ofensivas y sigue ahí. Y el clonador de cuentas... https://t.co/cRNZ0VNnUn https://t.co/oQnHzyOrsN",6,"['Annotator_109', 'Annotator_110', 'Annotator_111', 'Annotator_112', 'Annotator_113', 'Annotator_114']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino', 'Hispano or Latino']","['Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Master’s degree']","['Chile', 'Mexico', 'United States', 'Spain', 'Colombia', 'Spain']","['YES', 'YES', 'NO', 'YES', 'NO', 'NO']",TRAIN_ES,"['YES', 'YES', 'NO', 'YES', 'NO', 'NO']",YES,1
323,101065,es,"Depresión posparto Muchas mujeres se sienten algo deprimidas después de tener un bebé, pero la verdadera depresión posparto es más grave e incluye los síntomas de la depresión mayor.",6,"['Annotator_91', 'Annotator_92', 'Annotator_93', 'Annotator_94', 'Annotator_95', 'Annotator_96']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree']","['Mexico', 'Chile', 'United Kingdom', 'Spain', 'Portugal', 'Portugal']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
324,102085,es,@Chestarfall_ @NEO2012SAVE Y por qué deben hablar? Argumento estúpido. Las mujeres no deben pq explicar conductas masculinas. Que ridículo que pienses que si.,6,"['Annotator_253', 'Annotator_254', 'Annotator_255', 'Annotator_256', 'Annotator_257', 'Annotator_258']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'Multiracial']","['Bachelor’s degree', 'Master’s degree', 'Less than high school diploma', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['United States', 'Spain', 'United States', 'Spain', 'Chile', 'Portugal']","['YES', 'NO', 'YES', 'YES', 'YES', 'YES']",TRAIN_ES,"['YES', 'NO', 'YES', 'YES', 'YES', 'YES']",YES,1
325,103310,es,@Amegoland @Lucia11_2 @ArtanisD @JesusSemperfree @cav_carmen @opicar @Mariazell2 @Pacurll @Athos_de_Thuits @MJaureguireal @AlvaroJuer @rau_lista 🤣🤣🤣 aquí no hay sororidad,6,"['Annotator_193', 'Annotator_194', 'Annotator_195', 'Annotator_196', 'Annotator_197', 'Annotator_198']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino']","['Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Master’s degree', 'Master’s degree', 'Master’s degree']","['Portugal', 'Mexico', 'Portugal', 'Peru', 'Colombia', 'Mexico']","['YES', 'YES', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['YES', 'YES', 'NO', 'NO', 'NO', 'NO']",NO,0
326,101172,es,"Colonya contribuye al mantenimiento del patrimonio histórico y a la inclusión laboral de personas con diversidad funcional, colaborando en este proyecto de dar vida a unos terrenos de Vall del Pla de Tel de Campanet.https://t.co/MdeMgAHE8iFoto: Església de Sant Miquel. https://t.co/BZnXIRp8xz",6,"['Annotator_1', 'Annotator_2', 'Annotator_3', 'Annotator_4', 'Annotator_5', 'Annotator_6']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent', 'Master’s degree', 'Master’s degree', 'High school degree or equivalent']","['Italy', 'Mexico', 'United States', 'Spain', 'Spain', 'Chile']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
327,102722,es,"Casado es pura fachada, un tipo sin contenido,historia, ni cicatrices convencido de que su destino estaba escrito y sellado. Demasiado mono para encandilar a las mujeres y  una “nenaza” a los ojos de los hombres; el Boabdil del PP. https://t.co/vKXpLMqqyD",6,"['Annotator_163', 'Annotator_164', 'Annotator_165', 'Annotator_166', 'Annotator_167', 'Annotator_168']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent', 'High school degree or equivalent']","['Mexico', 'Mexico', 'Mexico', 'Canada', 'Portugal', 'Portugal']","['NO', 'NO', 'YES', 'NO', 'YES', 'NO']",TRAIN_ES,"['NO', 'NO', 'YES', 'NO', 'YES', 'NO']",NO,0
328,102228,es,"@gonsalogonsale @lopezobrador_ ¿Por qué tu machismo y misoginia, tu homofobia?¿No podrías agredirme de otra manera?",6,"['Annotator_175', 'Annotator_176', 'Annotator_177', 'Annotator_178', 'Annotator_179', 'Annotator_180']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree']","['Greece', 'Chile', 'Argentina', 'Portugal', 'Portugal', 'Portugal']","['YES', 'YES', 'YES', 'NO', 'NO', 'YES']",TRAIN_ES,"['YES', 'YES', 'YES', 'NO', 'NO', 'YES']",YES,1
329,102873,es,Pareces una puta estadística del rebrote..att Chuty,6,"['Annotator_67', 'Annotator_68', 'Annotator_69', 'Annotator_70', 'Annotator_71', 'Annotator_72']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'High school degree or equivalent']","['Spain', 'Spain', 'Dominican Republic', 'Portugal', 'Italy', 'Spain']","['NO', 'NO', 'YES', 'NO', 'YES', 'NO']",TRAIN_ES,"['NO', 'NO', 'YES', 'NO', 'YES', 'NO']",NO,0
330,101296,es,Si se piensan que van a ganar votos diciendo que fabiola esta embarazada es porque no entendieron porque perdieron en septiembre.#Fabiola #FelicidadesSantiCafiero,6,"['Annotator_193', 'Annotator_194', 'Annotator_195', 'Annotator_196', 'Annotator_197', 'Annotator_198']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino']","['Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Master’s degree', 'Master’s degree', 'Master’s degree']","['Portugal', 'Mexico', 'Portugal', 'Peru', 'Colombia', 'Mexico']","['YES', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['YES', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
331,102283,es,"Cuando tenía 11 años un niño que estudiaba conmigo me dijo ""marimacho"" porque no quise darle un beso. Yo me ofendí y le di una cachetada. Hoy el es marico y yo lesbiana. Fin",6,"['Annotator_385', 'Annotator_386', 'Annotator_387', 'Annotator_388', 'Annotator_389', 'Annotator_390']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Mexico', 'Mexico', 'Spain', 'Venezuela', 'Portugal', 'Spain']","['YES', 'NO', 'YES', 'YES', 'YES', 'YES']",TRAIN_ES,"['YES', 'NO', 'YES', 'YES', 'YES', 'YES']",YES,1
332,103209,es,"Y mi mamá me preguntó que si en realidad la base de mis problemas no podría ser por no sentirme a gusto con mi sexo y yo de khaaaa no mamá no soy trans, me siento bien siendo mujer. Y resulta que me lo dijo porque vio un documental de una trans famosa",6,"['Annotator_181', 'Annotator_182', 'Annotator_183', 'Annotator_184', 'Annotator_185', 'Annotator_186']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Venezuela', 'Mexico', 'Mexico', 'Panama', 'Spain', 'Spain']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
333,101466,es,"Estudiantes, profesores y funcionarios piden la salida del rector Juan Manuel Zolezzi, luego que entregara información de docentes que imparten cursos relacionados con estudios de género a los diputados Cristóbal Urruticoechea (Partido Republicano) y Harry Jürgensen (RN) https://t.co/yWF74wmTYr",6,"['Annotator_85', 'Annotator_86', 'Annotator_87', 'Annotator_88', 'Annotator_89', 'Annotator_90']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Less than high school diploma', 'Bachelor’s degree', 'High school degree or equivalent']","['Mexico', 'Mexico', 'Cuba', 'United Kingdom', 'Spain', 'Portugal']","['NO', 'NO', 'YES', 'YES', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'YES', 'YES', 'NO', 'NO']",NO,0
334,103206,es,"En el tl leí que a alguien la escena del epicentro parece poco real, tú qué opinas? — pues sí, es muy irreal pero bueno, así como prácticamente todas las escenas de sexo en las películas… https://t.co/CW7qTpMGH8",6,"['Annotator_373', 'Annotator_374', 'Annotator_375', 'Annotator_376', 'Annotator_377', 'Annotator_378']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Master’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Mexico', 'Mexico', 'Mexico', 'Spain', 'Mexico', 'Spain']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
335,100535,es,"El de los cócteles molotov a la guardia civil, el que no quiso reunirse con el padre de Diana Quer pero se reunía con etarras fugados. El de ""ETA fué muy perspicaz"" El de azotar mujeres  hasta sangrar, solo los miserables tratan de excusar s este ser mezquino e indecente. https://t.co/lCbvTURjTR",6,"['Annotator_115', 'Annotator_116', 'Annotator_117', 'Annotator_118', 'Annotator_119', 'Annotator_120']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Poland', 'Mexico', 'Chile', 'Italy', 'United Kingdom', 'Spain']","['YES', 'YES', 'YES', 'NO', 'YES', 'NO']",TRAIN_ES,"['YES', 'YES', 'YES', 'NO', 'YES', 'NO']",YES,1
